,Time,Activation,Underlying Relationship,Observations,Dimensions,Depth,Iteration
0,0.012002229690551758,SELU,lin,500,1,3,3
0,0.010507822036743164,SELU,lin,500,1,3,4
0,0.018037080764770508,ALReLU,lin,500,1,3,0
0,0.017000198364257812,ALReLU,lin,500,1,3,1
0,0.016999483108520508,ALReLU,lin,500,1,3,2
0,0.01699995994567871,ALReLU,lin,500,1,3,3
0,0.018002748489379883,ALReLU,lin,500,1,3,4
0,0.03082585334777832,ReLU,lin,500,1,10,0
0,0.026177644729614258,ReLU,lin,500,1,10,1
0,0.027370691299438477,ReLU,lin,500,1,10,2
0,0.039708614349365234,ReLU,lin,500,1,10,3
0,0.029001474380493164,ReLU,lin,500,1,10,4
0,0.03443098068237305,Leaky_ReLU,lin,500,1,10,0
0,0.0366973876953125,Leaky_ReLU,lin,500,1,10,1
0,0.03694319725036621,Leaky_ReLU,lin,500,1,10,2
0,0.03337383270263672,Leaky_ReLU,lin,500,1,10,3
0,0.034055233001708984,Leaky_ReLU,lin,500,1,10,4
0,0.03555798530578613,ELU,lin,500,1,10,0
0,0.03376603126525879,ELU,lin,500,1,10,1
0,0.032369136810302734,ELU,lin,500,1,10,2
0,0.028590679168701172,ELU,lin,500,1,10,3
0,0.03615832328796387,ELU,lin,500,1,10,4
0,0.044259071350097656,PReLU,lin,500,1,10,0
0,0.06969594955444336,PReLU,lin,500,1,10,1
0,0.060001373291015625,PReLU,lin,500,1,10,2
0,0.03800153732299805,PReLU,lin,500,1,10,3
0,0.03999948501586914,PReLU,lin,500,1,10,4
0,0.029509782791137695,SELU,lin,500,1,10,0
0,0.028506994247436523,SELU,lin,500,1,10,1
0,0.036986589431762695,SELU,lin,500,1,10,2
0,0.028893232345581055,SELU,lin,500,1,10,3
0,0.029000043869018555,SELU,lin,500,1,10,4
0,0.04326629638671875,ALReLU,lin,500,1,10,0
0,0.04912424087524414,ALReLU,lin,500,1,10,1
0,0.05324149131774902,ALReLU,lin,500,1,10,2
0,0.04850935935974121,ALReLU,lin,500,1,10,3
0,0.045160770416259766,ALReLU,lin,500,1,10,4
0,0.10678768157958984,ReLU,lin,500,1,30,0
0,0.07559657096862793,ReLU,lin,500,1,30,1
0,0.12975716590881348,ReLU,lin,500,1,30,2
0,0.1026301383972168,ReLU,lin,500,1,30,3
0,0.08521270751953125,ReLU,lin,500,1,30,4
0,0.08292722702026367,Leaky_ReLU,lin,500,1,30,0
0,0.0939788818359375,Leaky_ReLU,lin,500,1,30,1
0,0.1117403507232666,Leaky_ReLU,lin,500,1,30,2
0,0.10135674476623535,Leaky_ReLU,lin,500,1,30,3
0,0.11179447174072266,Leaky_ReLU,lin,500,1,30,4
0,0.10303926467895508,ELU,lin,500,1,30,0
0,0.09200239181518555,ELU,lin,500,1,30,1
0,0.08939814567565918,ELU,lin,500,1,30,2
0,0.10299801826477051,ELU,lin,500,1,30,3
0,0.09660530090332031,ELU,lin,500,1,30,4
0,0.13078522682189941,PReLU,lin,500,1,30,0
0,0.12456154823303223,PReLU,lin,500,1,30,1
0,0.12393379211425781,PReLU,lin,500,1,30,2
0,0.1289501190185547,PReLU,lin,500,1,30,3
0,0.12409114837646484,PReLU,lin,500,1,30,4
0,0.09979653358459473,SELU,lin,500,1,30,0
0,0.09742450714111328,SELU,lin,500,1,30,1
0,0.10458779335021973,SELU,lin,500,1,30,2
0,0.0831918716430664,SELU,lin,500,1,30,3
0,0.17812585830688477,SELU,lin,500,1,30,4
0,0.24171066284179688,ALReLU,lin,500,1,30,0
0,0.15428423881530762,ALReLU,lin,500,1,30,1
0,0.15821123123168945,ALReLU,lin,500,1,30,2
0,0.15408563613891602,ALReLU,lin,500,1,30,3
0,0.18571949005126953,ALReLU,lin,500,1,30,4
0,0.017484188079833984,ReLU,sin,500,1,1,0
0,0.008509397506713867,ReLU,sin,500,1,1,1
0,0.009088277816772461,ReLU,sin,500,1,1,2
0,0.011266231536865234,ReLU,sin,500,1,1,3
0,0.008304357528686523,ReLU,sin,500,1,1,4
0,0.008966445922851562,Leaky_ReLU,sin,500,1,1,0
0,0.010534524917602539,Leaky_ReLU,sin,500,1,1,1
0,0.008514642715454102,Leaky_ReLU,sin,500,1,1,2
0,0.008319854736328125,Leaky_ReLU,sin,500,1,1,3
0,0.007985591888427734,Leaky_ReLU,sin,500,1,1,4
0,0.010632038116455078,ELU,sin,500,1,1,0
0,0.011289119720458984,ELU,sin,500,1,1,1
0,0.006999015808105469,ELU,sin,500,1,1,2
0,0.009513139724731445,ELU,sin,500,1,1,3
0,0.008025169372558594,ELU,sin,500,1,1,4
0,0.014745235443115234,PReLU,sin,500,1,1,0
0,0.011705636978149414,PReLU,sin,500,1,1,1
0,0.014574766159057617,PReLU,sin,500,1,1,2
0,0.012442827224731445,PReLU,sin,500,1,1,3
0,0.01647329330444336,PReLU,sin,500,1,1,4
0,0.011542320251464844,SELU,sin,500,1,1,0
0,0.013624429702758789,SELU,sin,500,1,1,1
0,0.011958837509155273,SELU,sin,500,1,1,2
0,0.007999897003173828,SELU,sin,500,1,1,3
0,0.009436845779418945,SELU,sin,500,1,1,4
0,0.01670551300048828,ALReLU,sin,500,1,1,0
0,0.011742830276489258,ALReLU,sin,500,1,1,1
0,0.010512590408325195,ALReLU,sin,500,1,1,2
0,0.013997077941894531,ALReLU,sin,500,1,1,3
0,0.014861106872558594,ALReLU,sin,500,1,1,4
0,0.02182292938232422,ReLU,sin,500,1,3,0
0,0.021372318267822266,ReLU,sin,500,1,3,1
0,0.014182090759277344,ReLU,sin,500,1,3,2
0,0.023650169372558594,ReLU,sin,500,1,3,3
0,0.01676011085510254,ReLU,sin,500,1,3,4
0,0.0234072208404541,Leaky_ReLU,sin,500,1,3,0
0,0.026436567306518555,Leaky_ReLU,sin,500,1,3,1
0,0.03269147872924805,Leaky_ReLU,sin,500,1,3,2
0,0.03658652305603027,Leaky_ReLU,sin,500,1,3,3
0,0.02254939079284668,Leaky_ReLU,sin,500,1,3,4
0,0.02278757095336914,ELU,sin,500,1,3,0
0,0.015586376190185547,ELU,sin,500,1,3,1
0,0.013117313385009766,ELU,sin,500,1,3,2
0,0.013271808624267578,ELU,sin,500,1,3,3
0,0.015397310256958008,ELU,sin,500,1,3,4
0,0.02277994155883789,PReLU,sin,500,1,3,0
0,0.015008926391601562,PReLU,sin,500,1,3,1
0,0.016559839248657227,PReLU,sin,500,1,3,2
0,0.022945642471313477,PReLU,sin,500,1,3,3
0,0.021585941314697266,PReLU,sin,500,1,3,4
0,0.011999130249023438,SELU,sin,500,1,3,0
0,0.016156673431396484,SELU,sin,500,1,3,1
0,0.024275779724121094,SELU,sin,500,1,3,2
0,0.016334056854248047,SELU,sin,500,1,3,3
0,0.011002779006958008,SELU,sin,500,1,3,4
0,0.025316715240478516,ALReLU,sin,500,1,3,0
0,0.022059917449951172,ALReLU,sin,500,1,3,1
0,0.020285844802856445,ALReLU,sin,500,1,3,2
0,0.02821660041809082,ALReLU,sin,500,1,3,3
0,0.02729344367980957,ALReLU,sin,500,1,3,4
0,0.05967116355895996,ReLU,sin,500,1,10,0
0,0.04758048057556152,ReLU,sin,500,1,10,1
0,0.031383514404296875,ReLU,sin,500,1,10,2
0,0.03031158447265625,ReLU,sin,500,1,10,3
0,0.04068303108215332,ReLU,sin,500,1,10,4
0,0.038579463958740234,Leaky_ReLU,sin,500,1,10,0
0,0.0359799861907959,Leaky_ReLU,sin,500,1,10,1
0,0.027349233627319336,Leaky_ReLU,sin,500,1,10,2
0,0.0366215705871582,Leaky_ReLU,sin,500,1,10,3
0,0.03575396537780762,Leaky_ReLU,sin,500,1,10,4
0,0.03950166702270508,ELU,sin,500,1,10,0
0,0.04581809043884277,ELU,sin,500,1,10,1
0,0.07943272590637207,ELU,sin,500,1,10,2
0,0.042693138122558594,ELU,sin,500,1,10,3
0,0.03202390670776367,ELU,sin,500,1,10,4
0,0.03676795959472656,PReLU,sin,500,1,10,0
0,0.043007612228393555,PReLU,sin,500,1,10,1
0,0.06075549125671387,PReLU,sin,500,1,10,2
0,0.066253662109375,PReLU,sin,500,1,10,3
0,0.06841492652893066,PReLU,sin,500,1,10,4
0,0.07291674613952637,SELU,sin,500,1,10,0
0,0.08479642868041992,SELU,sin,500,1,10,1
0,0.04201054573059082,SELU,sin,500,1,10,2
0,0.03201866149902344,SELU,sin,500,1,10,3
0,0.032674312591552734,SELU,sin,500,1,10,4
0,0.04762697219848633,ALReLU,sin,500,1,10,0
0,0.05025935173034668,ALReLU,sin,500,1,10,1
0,0.0530848503112793,ALReLU,sin,500,1,10,2
0,0.04876279830932617,ALReLU,sin,500,1,10,3
0,0.047634124755859375,ALReLU,sin,500,1,10,4
0,0.08543038368225098,ReLU,sin,500,1,30,0
0,0.08832621574401855,ReLU,sin,500,1,30,1
0,0.0876932144165039,ReLU,sin,500,1,30,2
0,0.08225584030151367,ReLU,sin,500,1,30,3
0,0.08448100090026855,ReLU,sin,500,1,30,4
0,0.08418560028076172,Leaky_ReLU,sin,500,1,30,0
0,0.0891728401184082,Leaky_ReLU,sin,500,1,30,1
0,0.08826780319213867,Leaky_ReLU,sin,500,1,30,2
0,0.09359192848205566,Leaky_ReLU,sin,500,1,30,3
0,0.08105993270874023,Leaky_ReLU,sin,500,1,30,4
0,0.09589314460754395,ELU,sin,500,1,30,0
0,0.08809423446655273,ELU,sin,500,1,30,1
0,0.0882573127746582,ELU,sin,500,1,30,2
0,0.09226226806640625,ELU,sin,500,1,30,3
0,0.08325791358947754,ELU,sin,500,1,30,4
0,0.12276887893676758,PReLU,sin,500,1,30,0
0,0.11565518379211426,PReLU,sin,500,1,30,1
0,0.11275386810302734,PReLU,sin,500,1,30,2
0,0.11314558982849121,PReLU,sin,500,1,30,3
0,0.12038946151733398,PReLU,sin,500,1,30,4
0,0.09202384948730469,SELU,sin,500,1,30,0
0,0.08806109428405762,SELU,sin,500,1,30,1
0,0.0947721004486084,SELU,sin,500,1,30,2
0,0.10129499435424805,SELU,sin,500,1,30,3
0,0.0971214771270752,SELU,sin,500,1,30,4
0,0.13586974143981934,ALReLU,sin,500,1,30,0
0,0.13905572891235352,ALReLU,sin,500,1,30,1
0,0.1347484588623047,ALReLU,sin,500,1,30,2
0,0.14191889762878418,ALReLU,sin,500,1,30,3
0,0.13890671730041504,ALReLU,sin,500,1,30,4
0,0.00783538818359375,ReLU,qdr,500,1,1,0
0,0.008061408996582031,ReLU,qdr,500,1,1,1
0,0.008002042770385742,ReLU,qdr,500,1,1,2
0,0.00806283950805664,ReLU,qdr,500,1,1,3
0,0.007768869400024414,ReLU,qdr,500,1,1,4
0,0.011331558227539062,Leaky_ReLU,qdr,500,1,1,0
0,0.009691476821899414,Leaky_ReLU,qdr,500,1,1,1
0,0.009992837905883789,Leaky_ReLU,qdr,500,1,1,2
0,0.01041865348815918,Leaky_ReLU,qdr,500,1,1,3
0,0.00862431526184082,Leaky_ReLU,qdr,500,1,1,4
0,0.008934497833251953,ELU,qdr,500,1,1,0
0,0.008931875228881836,ELU,qdr,500,1,1,1
0,0.010162591934204102,ELU,qdr,500,1,1,2
0,0.010024070739746094,ELU,qdr,500,1,1,3
0,0.007584810256958008,ELU,qdr,500,1,1,4
0,0.01012277603149414,PReLU,qdr,500,1,1,0
0,0.008450031280517578,PReLU,qdr,500,1,1,1
0,0.010925054550170898,PReLU,qdr,500,1,1,2
0,0.009409904479980469,PReLU,qdr,500,1,1,3
0,0.010010957717895508,PReLU,qdr,500,1,1,4
0,0.01178884506225586,SELU,qdr,500,1,1,0
0,0.008224010467529297,SELU,qdr,500,1,1,1
0,0.009000301361083984,SELU,qdr,500,1,1,2
0,0.007180929183959961,SELU,qdr,500,1,1,3
0,0.007012605667114258,SELU,qdr,500,1,1,4
0,0.011325836181640625,ALReLU,qdr,500,1,1,0
0,0.00800013542175293,ALReLU,qdr,500,1,1,1
0,0.009645223617553711,ALReLU,qdr,500,1,1,2
0,0.010628700256347656,ALReLU,qdr,500,1,1,3
0,0.009259700775146484,ALReLU,qdr,500,1,1,4
0,0.012969970703125,ReLU,qdr,500,1,3,0
0,0.014812707901000977,ReLU,qdr,500,1,3,1
0,0.012424468994140625,ReLU,qdr,500,1,3,2
0,0.015694379806518555,ReLU,qdr,500,1,3,3
0,0.02509593963623047,ReLU,qdr,500,1,3,4
0,0.018078088760375977,Leaky_ReLU,qdr,500,1,3,0
0,0.01621699333190918,Leaky_ReLU,qdr,500,1,3,1
0,0.0171201229095459,Leaky_ReLU,qdr,500,1,3,2
0,0.01607203483581543,Leaky_ReLU,qdr,500,1,3,3
0,0.02047133445739746,Leaky_ReLU,qdr,500,1,3,4
0,0.02217698097229004,ELU,qdr,500,1,3,0
0,0.017894268035888672,ELU,qdr,500,1,3,1
0,0.012305974960327148,ELU,qdr,500,1,3,2
0,0.011996269226074219,ELU,qdr,500,1,3,3
0,0.01803112030029297,ELU,qdr,500,1,3,4
0,0.01776862144470215,PReLU,qdr,500,1,3,0
0,0.018219470977783203,PReLU,qdr,500,1,3,1
0,0.018863677978515625,PReLU,qdr,500,1,3,2
0,0.01553201675415039,PReLU,qdr,500,1,3,3
0,0.021117210388183594,PReLU,qdr,500,1,3,4
0,0.01399993896484375,SELU,qdr,500,1,3,0
0,0.014986753463745117,SELU,qdr,500,1,3,1
0,0.01420140266418457,SELU,qdr,500,1,3,2
0,0.012645483016967773,SELU,qdr,500,1,3,3
0,0.012315034866333008,SELU,qdr,500,1,3,4
0,0.016426801681518555,ALReLU,qdr,500,1,3,0
0,0.0216982364654541,ALReLU,qdr,500,1,3,1
0,0.01753377914428711,ALReLU,qdr,500,1,3,2
0,0.02007889747619629,ALReLU,qdr,500,1,3,3
0,0.019929170608520508,ALReLU,qdr,500,1,3,4
0,0.04216790199279785,ReLU,qdr,500,1,10,0
0,0.04213428497314453,ReLU,qdr,500,1,10,1
0,0.026830434799194336,ReLU,qdr,500,1,10,2
0,0.038353681564331055,ReLU,qdr,500,1,10,3
0,0.036171913146972656,ReLU,qdr,500,1,10,4
0,0.0279998779296875,Leaky_ReLU,qdr,500,1,10,0
0,0.029510498046875,Leaky_ReLU,qdr,500,1,10,1
0,0.04761314392089844,Leaky_ReLU,qdr,500,1,10,2
0,0.04181385040283203,Leaky_ReLU,qdr,500,1,10,3
0,0.03020763397216797,Leaky_ReLU,qdr,500,1,10,4
0,0.03107929229736328,ELU,qdr,500,1,10,0
0,0.04148221015930176,ELU,qdr,500,1,10,1
0,0.039960384368896484,ELU,qdr,500,1,10,2
0,0.04657602310180664,ELU,qdr,500,1,10,3
0,0.03842329978942871,ELU,qdr,500,1,10,4
0,0.051442861557006836,PReLU,qdr,500,1,10,0
0,0.040506601333618164,PReLU,qdr,500,1,10,1
0,0.04681587219238281,PReLU,qdr,500,1,10,2
0,0.05563974380493164,PReLU,qdr,500,1,10,3
0,0.042289018630981445,PReLU,qdr,500,1,10,4
0,0.028882980346679688,SELU,qdr,500,1,10,0
0,0.02899932861328125,SELU,qdr,500,1,10,1
0,0.029315710067749023,SELU,qdr,500,1,10,2
0,0.029508352279663086,SELU,qdr,500,1,10,3
0,0.05039215087890625,SELU,qdr,500,1,10,4
0,0.08963203430175781,ALReLU,qdr,500,1,10,0
0,0.04151010513305664,ALReLU,qdr,500,1,10,1
0,0.0461118221282959,ALReLU,qdr,500,1,10,2
0,0.044149160385131836,ALReLU,qdr,500,1,10,3
0,0.04761385917663574,ALReLU,qdr,500,1,10,4
0,0.08886361122131348,ReLU,qdr,500,1,30,0
0,0.08403658866882324,ReLU,qdr,500,1,30,1
0,0.08062100410461426,ReLU,qdr,500,1,30,2
0,0.08310103416442871,ReLU,qdr,500,1,30,3
0,0.16987061500549316,ReLU,qdr,500,1,30,4
0,0.08363008499145508,Leaky_ReLU,qdr,500,1,30,0
0,0.08068180084228516,Leaky_ReLU,qdr,500,1,30,1
0,0.07850885391235352,Leaky_ReLU,qdr,500,1,30,2
0,0.10619115829467773,Leaky_ReLU,qdr,500,1,30,3
0,0.10772562026977539,Leaky_ReLU,qdr,500,1,30,4
0,0.08383297920227051,ELU,qdr,500,1,30,0
0,0.08426856994628906,ELU,qdr,500,1,30,1
0,0.09374713897705078,ELU,qdr,500,1,30,2
0,0.10297918319702148,ELU,qdr,500,1,30,3
0,0.10972309112548828,ELU,qdr,500,1,30,4
0,0.24238181114196777,PReLU,qdr,500,1,30,0
0,0.22122693061828613,PReLU,qdr,500,1,30,1
0,0.2580535411834717,PReLU,qdr,500,1,30,2
0,0.1692180633544922,PReLU,qdr,500,1,30,3
0,0.11865711212158203,PReLU,qdr,500,1,30,4
0,0.08864021301269531,SELU,qdr,500,1,30,0
0,0.09278225898742676,SELU,qdr,500,1,30,1
0,0.09255623817443848,SELU,qdr,500,1,30,2
0,0.08623194694519043,SELU,qdr,500,1,30,3
0,0.09001636505126953,SELU,qdr,500,1,30,4
0,0.14996790885925293,ALReLU,qdr,500,1,30,0
0,0.17137408256530762,ALReLU,qdr,500,1,30,1
0,0.2393491268157959,ALReLU,qdr,500,1,30,2
0,0.1354055404663086,ALReLU,qdr,500,1,30,3
0,0.13729023933410645,ALReLU,qdr,500,1,30,4
0,0.009000062942504883,ReLU,exp,500,1,1,0
0,0.006999969482421875,ReLU,exp,500,1,1,1
0,0.007999658584594727,ReLU,exp,500,1,1,2
0,0.01100015640258789,ReLU,exp,500,1,1,3
0,0.0069997310638427734,ReLU,exp,500,1,1,4
0,0.008001565933227539,Leaky_ReLU,exp,500,1,1,0
0,0.0074427127838134766,Leaky_ReLU,exp,500,1,1,1
0,0.006265163421630859,Leaky_ReLU,exp,500,1,1,2
0,0.01029515266418457,Leaky_ReLU,exp,500,1,1,3
0,0.006999969482421875,Leaky_ReLU,exp,500,1,1,4
0,0.01150655746459961,ELU,exp,500,1,1,0
0,0.010000228881835938,ELU,exp,500,1,1,1
0,0.008000373840332031,ELU,exp,500,1,1,2
0,0.006999969482421875,ELU,exp,500,1,1,3
0,0.00644230842590332,ELU,exp,500,1,1,4
0,0.008000850677490234,PReLU,exp,500,1,1,0
0,0.008640527725219727,PReLU,exp,500,1,1,1
0,0.009090662002563477,PReLU,exp,500,1,1,2
0,0.009002685546875,PReLU,exp,500,1,1,3
0,0.011295795440673828,PReLU,exp,500,1,1,4
0,0.0071446895599365234,SELU,exp,500,1,1,0
0,0.0065076351165771484,SELU,exp,500,1,1,1
0,0.011307477951049805,SELU,exp,500,1,1,2
0,0.008000612258911133,SELU,exp,500,1,1,3
0,0.007999420166015625,SELU,exp,500,1,1,4
0,0.009999990463256836,ALReLU,exp,500,1,1,0
0,0.009999990463256836,ALReLU,exp,500,1,1,1
0,0.01386713981628418,ALReLU,exp,500,1,1,2
0,0.010549545288085938,ALReLU,exp,500,1,1,3
0,0.012754440307617188,ALReLU,exp,500,1,1,4
0,0.014000415802001953,ReLU,exp,500,1,3,0
0,0.011999845504760742,ReLU,exp,500,1,3,1
0,0.013000011444091797,ReLU,exp,500,1,3,2
0,0.012999773025512695,ReLU,exp,500,1,3,3
0,0.013000249862670898,ReLU,exp,500,1,3,4
0,0.01586627960205078,Leaky_ReLU,exp,500,1,3,0
0,0.012265443801879883,Leaky_ReLU,exp,500,1,3,1
0,0.01105356216430664,Leaky_ReLU,exp,500,1,3,2
0,0.013000249862670898,Leaky_ReLU,exp,500,1,3,3
0,0.012000083923339844,Leaky_ReLU,exp,500,1,3,4
0,0.01300048828125,ELU,exp,500,1,3,0
0,0.013000011444091797,ELU,exp,500,1,3,1
0,0.013002157211303711,ELU,exp,500,1,3,2
0,0.012009382247924805,ELU,exp,500,1,3,3
0,0.011369943618774414,ELU,exp,500,1,3,4
0,0.015999555587768555,PReLU,exp,500,1,3,0
0,0.017214059829711914,PReLU,exp,500,1,3,1
0,0.016000032424926758,PReLU,exp,500,1,3,2
0,0.01600360870361328,PReLU,exp,500,1,3,3
0,0.029320240020751953,PReLU,exp,500,1,3,4
0,0.01800084114074707,SELU,exp,500,1,3,0
0,0.01896357536315918,SELU,exp,500,1,3,1
0,0.018306493759155273,SELU,exp,500,1,3,2
0,0.036136627197265625,SELU,exp,500,1,3,3
0,0.036477088928222656,SELU,exp,500,1,3,4
0,0.04556894302368164,ALReLU,exp,500,1,3,0
0,0.029998779296875,ALReLU,exp,500,1,3,1
0,0.016999006271362305,ALReLU,exp,500,1,3,2
0,0.014999151229858398,ALReLU,exp,500,1,3,3
0,0.017001628875732422,ALReLU,exp,500,1,3,4
0,0.033219337463378906,ReLU,exp,500,1,10,0
0,0.02899932861328125,ReLU,exp,500,1,10,1
0,0.030001401901245117,ReLU,exp,500,1,10,2
0,0.029706716537475586,ReLU,exp,500,1,10,3
0,0.030399084091186523,ReLU,exp,500,1,10,4
0,0.02916884422302246,Leaky_ReLU,exp,500,1,10,0
0,0.029497861862182617,Leaky_ReLU,exp,500,1,10,1
0,0.029195070266723633,Leaky_ReLU,exp,500,1,10,2
0,0.03483915328979492,Leaky_ReLU,exp,500,1,10,3
0,0.029113054275512695,Leaky_ReLU,exp,500,1,10,4
0,0.06558489799499512,ELU,exp,500,1,10,0
0,0.06465554237365723,ELU,exp,500,1,10,1
0,0.0282442569732666,ELU,exp,500,1,10,2
0,0.06358194351196289,ELU,exp,500,1,10,3
0,0.05451059341430664,ELU,exp,500,1,10,4
0,0.042505502700805664,PReLU,exp,500,1,10,0
0,0.035562992095947266,PReLU,exp,500,1,10,1
0,0.03950619697570801,PReLU,exp,500,1,10,2
0,0.03827166557312012,PReLU,exp,500,1,10,3
0,0.06229519844055176,PReLU,exp,500,1,10,4
0,0.029494285583496094,SELU,exp,500,1,10,0
0,0.02894449234008789,SELU,exp,500,1,10,1
0,0.03117680549621582,SELU,exp,500,1,10,2
0,0.03723859786987305,SELU,exp,500,1,10,3
0,0.0698385238647461,SELU,exp,500,1,10,4
0,0.11477494239807129,ALReLU,exp,500,1,10,0
0,0.08180761337280273,ALReLU,exp,500,1,10,1
0,0.06394696235656738,ALReLU,exp,500,1,10,2
0,0.07897448539733887,ALReLU,exp,500,1,10,3
0,0.08001589775085449,ALReLU,exp,500,1,10,4
0,0.0852053165435791,ReLU,exp,500,1,30,0
0,0.08427190780639648,ReLU,exp,500,1,30,1
0,0.07884335517883301,ReLU,exp,500,1,30,2
0,0.12756705284118652,ReLU,exp,500,1,30,3
0,0.18219852447509766,ReLU,exp,500,1,30,4
0,0.0765068531036377,Leaky_ReLU,exp,500,1,30,0
0,0.10654783248901367,Leaky_ReLU,exp,500,1,30,1
0,0.11215090751647949,Leaky_ReLU,exp,500,1,30,2
0,0.08180570602416992,Leaky_ReLU,exp,500,1,30,3
0,0.0865626335144043,Leaky_ReLU,exp,500,1,30,4
0,0.08201718330383301,ELU,exp,500,1,30,0
0,0.07100820541381836,ELU,exp,500,1,30,1
0,0.09049248695373535,ELU,exp,500,1,30,2
0,0.08918404579162598,ELU,exp,500,1,30,3
0,0.08166766166687012,ELU,exp,500,1,30,4
0,0.1911766529083252,PReLU,exp,500,1,30,0
0,0.18145084381103516,PReLU,exp,500,1,30,1
0,0.1609494686126709,PReLU,exp,500,1,30,2
0,0.15102910995483398,PReLU,exp,500,1,30,3
0,0.11939191818237305,PReLU,exp,500,1,30,4
0,0.08403420448303223,SELU,exp,500,1,30,0
0,0.08642053604125977,SELU,exp,500,1,30,1
0,0.1326446533203125,SELU,exp,500,1,30,2
0,0.13456463813781738,SELU,exp,500,1,30,3
0,0.10677504539489746,SELU,exp,500,1,30,4
0,0.16511750221252441,ALReLU,exp,500,1,30,0
0,0.12301087379455566,ALReLU,exp,500,1,30,1
0,0.2154674530029297,ALReLU,exp,500,1,30,2
0,0.19013118743896484,ALReLU,exp,500,1,30,3
0,0.2721569538116455,ALReLU,exp,500,1,30,4
0,0.017731189727783203,ReLU,lin,500,2,1,0
0,0.015506982803344727,ReLU,lin,500,2,1,1
0,0.01100015640258789,ReLU,lin,500,2,1,2
0,0.010000228881835938,ReLU,lin,500,2,1,3
0,0.010162591934204102,ReLU,lin,500,2,1,4
0,0.009489774703979492,Leaky_ReLU,lin,500,2,1,0
0,0.009020805358886719,Leaky_ReLU,lin,500,2,1,1
0,0.011081218719482422,Leaky_ReLU,lin,500,2,1,2
0,0.011008501052856445,Leaky_ReLU,lin,500,2,1,3
0,0.009506702423095703,Leaky_ReLU,lin,500,2,1,4
0,0.009140253067016602,ELU,lin,500,2,1,0
0,0.01043701171875,ELU,lin,500,2,1,1
0,0.01714301109313965,ELU,lin,500,2,1,2
0,0.027074813842773438,ELU,lin,500,2,1,3
0,0.02970600128173828,ELU,lin,500,2,1,4
0,0.02149796485900879,PReLU,lin,500,2,1,0
0,0.017000198364257812,PReLU,lin,500,2,1,1
0,0.017499685287475586,PReLU,lin,500,2,1,2
0,0.016001462936401367,PReLU,lin,500,2,1,3
0,0.014507532119750977,PReLU,lin,500,2,1,4
0,0.014000654220581055,SELU,lin,500,2,1,0
0,0.014775276184082031,SELU,lin,500,2,1,1
0,0.02500009536743164,SELU,lin,500,2,1,2
0,0.009999752044677734,SELU,lin,500,2,1,3
0,0.008999347686767578,SELU,lin,500,2,1,4
0,0.012001752853393555,ALReLU,lin,500,2,1,0
0,0.011507511138916016,ALReLU,lin,500,2,1,1
0,0.010999917984008789,ALReLU,lin,500,2,1,2
0,0.012000560760498047,ALReLU,lin,500,2,1,3
0,0.021870851516723633,ALReLU,lin,500,2,1,4
0,0.024941205978393555,ReLU,lin,500,2,3,0
0,0.03851795196533203,ReLU,lin,500,2,3,1
0,0.04548454284667969,ReLU,lin,500,2,3,2
0,0.04119133949279785,ReLU,lin,500,2,3,3
0,0.039118289947509766,ReLU,lin,500,2,3,4
0,0.04337263107299805,Leaky_ReLU,lin,500,2,3,0
0,0.03827238082885742,Leaky_ReLU,lin,500,2,3,1
0,0.03615307807922363,Leaky_ReLU,lin,500,2,3,2
0,0.01948261260986328,Leaky_ReLU,lin,500,2,3,3
0,0.0149993896484375,Leaky_ReLU,lin,500,2,3,4
0,0.015448570251464844,ELU,lin,500,2,3,0
0,0.015356779098510742,ELU,lin,500,2,3,1
0,0.027749061584472656,ELU,lin,500,2,3,2
0,0.029260635375976562,ELU,lin,500,2,3,3
0,0.02001214027404785,ELU,lin,500,2,3,4
0,0.022118568420410156,PReLU,lin,500,2,3,0
0,0.019849777221679688,PReLU,lin,500,2,3,1
0,0.02029275894165039,PReLU,lin,500,2,3,2
0,0.0192720890045166,PReLU,lin,500,2,3,3
0,0.0207977294921875,PReLU,lin,500,2,3,4
0,0.016000032424926758,SELU,lin,500,2,3,0
0,0.02031254768371582,SELU,lin,500,2,3,1
0,0.03751397132873535,SELU,lin,500,2,3,2
0,0.02321600914001465,SELU,lin,500,2,3,3
0,0.020184040069580078,SELU,lin,500,2,3,4
0,0.01960277557373047,ALReLU,lin,500,2,3,0
0,0.022574663162231445,ALReLU,lin,500,2,3,1
0,0.0312345027923584,ALReLU,lin,500,2,3,2
0,0.0282442569732666,ALReLU,lin,500,2,3,3
0,0.019510984420776367,ALReLU,lin,500,2,3,4
0,0.03399085998535156,ReLU,lin,500,2,10,0
0,0.03497934341430664,ReLU,lin,500,2,10,1
0,0.03524351119995117,ReLU,lin,500,2,10,2
0,0.03874683380126953,ReLU,lin,500,2,10,3
0,0.032508134841918945,ReLU,lin,500,2,10,4
0,0.03224992752075195,Leaky_ReLU,lin,500,2,10,0
0,0.03454136848449707,Leaky_ReLU,lin,500,2,10,1
0,0.03250861167907715,Leaky_ReLU,lin,500,2,10,2
0,0.05807352066040039,Leaky_ReLU,lin,500,2,10,3
0,0.046849727630615234,Leaky_ReLU,lin,500,2,10,4
0,0.05725264549255371,ELU,lin,500,2,10,0
0,0.031510114669799805,ELU,lin,500,2,10,1
0,0.040863990783691406,ELU,lin,500,2,10,2
